,name,genre,episodes,rating,members,type_Movie,type_Music,type_ONA,type_OVA,type_Special,type_TV
10413,Subarashii Sekai Ryokou: Alaska no Tabi &quot;Daigo Hyougaki&quot;,"Adventure, Sci-Fi",2,8.0,62,0,0,0,0,1,0
10414,Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;,Sci-Fi,2,8.0,35,0,0,0,0,1,0
10415,Sue Cat,"Adventure, Music, Shoujo",40,6.27,116,0,0,0,0,0,1
10416,Sugai-kun to Kazoku Ishi The Movie,"Comedy, Parody",1,6.89,92,1,0,0,0,0,0
10417,Sugar Bunnies,Kids,26,6.61,315,0,0,0,0,0,1
10418,Sugar Bunnies Chocolate!,Kids,26,6.95,203,0,0,0,0,0,1
10419,Sugar Bunnies Chocolate! Specials,Kids,2,4.67,44,0,0,0,0,1,0
10420,Sugar Bunnies Fleur,Kids,26,5.88,228,0,0,0,0,0,1
10421,Sugar Bunnies Fleur Specials,Kids,2,3.67,44,0,0,0,0,1,0
10422,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,1,5.0,46,0,0,0,0,1,0
10423,Sugata Sanshirou,"Action, Martial Arts, Sports",1,6.65,158,0,0,0,0,1,0
10424,Suijun Genten,Hentai,1,7.0,13,1,0,0,0,0,0
10425,Suiren no Hito,Drama,1,6.0,126,1,0,0,0,0,0
10426,Suisenzuki no Yokka,"Fantasy, Kids",1,6.75,86,0,0,0,0,1,0
10427,Sukima no Kuni no Polta,Fantasy,13,5.67,217,0,0,0,0,0,1
10428,Sumiko,"Comedy, Kids, Slice of Life",2,4.54,72,0,0,0,0,1,0
10429,Sumiko (TV),"Comedy, Kids, Slice of Life",8,4.07,108,0,0,0,0,0,1
10430,Sumiko no Egao,"Kids, Music",1,4.33,91,0,1,0,0,0,0
10431,Suna Asobi,"Adventure, Kids, Music",1,4.37,69,0,0,0,0,1,0
10432,Super Backkom,"Comedy, Kids, Super Power",1,5.22,91,0,0,0,0,1,0
10433,Super Bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",44,6.55,158,0,0,0,0,0,1
10434,Super Majingga 3,"Action, Mecha, Sci-Fi, Space",1,3.72,123,1,0,0,0,0,0
10435,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,"Comedy, Ecchi, Game",1,5.76,161,0,0,0,1,0,0
10436,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",1,5.0,130,0,0,0,1,0,0
10437,Super Samchongsa,"Action, Mecha, Shounen, Space",1,4.33,63,1,0,0,0,0,0
10438,Super Short Comics,"Comedy, Parody",8,5.15,260,0,0,1,0,0,0
10439,Super Taromu,"Mecha, Shounen",1,3.83,64,0,0,0,0,1,0
10440,Super Titans 15,"Action, Mecha, Shounen",1,4.22,80,1,0,0,0,0,0
10441,Super Zugan,"Comedy, Game, Shounen",21,7.19,187,0,0,0,0,0,1
10442,Surf Side High-School,"Comedy, Ecchi, School",20,5.91,147,0,0,0,0,0,1
10443,Survivor,"Music, Supernatural",1,3.28,70,0,1,0,0,0,0
10444,Sushi Azarashi,Comedy,30,3.0,12,0,0,0,0,0,1
10445,Susie-chan to Marvy,"Comedy, Kids",104,6.69,104,0,0,0,0,0,1
10446,Susume! Shinji-kun,"Kids, Music",1,4.89,41,0,1,0,0,0,0
10447,Suzu 3 Tarou,"Comedy, Kids",24,6.25,44,0,0,1,0,0,0
10448,Sweet Spot,Comedy,1,7.0,59,0,0,0,1,0,0
10449,Sylvanian Families,"Comedy, Fantasy, Kids",3,5.62,99,0,0,0,0,1,0
10450,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,3,4.4,45,0,0,0,1,0,0
10451,Syupeo Taegwon V,"Action, Mecha, Sci-Fi",1,4.1,83,1,0,0,0,0,0
10452,Taabou no Ganbaru Sengen,Kids,1,3.67,44,0,0,0,1,0,0
10453,Taabou no Ryuuguusei Daitanken,"Fantasy, Kids",1,4.79,72,1,0,0,0,0,0
10454,Tabi no Kisetsu,"Drama, Kids",1,7.0,51,0,0,0,1,0,0
10455,Tabi wa Michizure Yo wa Nasake,Kids,1,4.26,92,1,0,0,0,0,0
10456,Tabidachi no Hi ni,"Drama, Kids",1,8.33,44,0,0,0,1,0,0
10457,Tachumaru Gekijou,"Comedy, Parody",26,5.63,124,0,0,0,0,0,1
10458,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",1,3.79,73,1,0,0,0,0,0
10459,Taekwon Dongja Maruchi Arachi,Action,1,4.53,93,1,0,0,0,0,0
10460,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",26,4.0,38,0,0,0,0,0,1
10461,Taiheiyou ni Kakeru Niji,"Drama, Kids, Slice of Life",1,5.44,79,0,0,0,1,0,0
10462,Taiman Blues: Ladies-hen - Mayumi,Shounen,2,4.93,99,0,0,0,1,0,0
10463,Taiman Blues: Shimizu Naoto-hen,Shounen,3,4.85,104,0,0,0,1,0,0
10464,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",1,10.0,13,1,0,0,0,0,0
10465,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",1,4.23,109,0,0,0,0,1,0
10466,Takanotsume GO: Utsukushiki Elleair Shoushuu Plus,"Comedy, Parody, Super Power",1,7.17,110,1,0,0,0,0,0
10467,Takarajima (Movie),"Adventure, Drama, Historical, Mystery, Supernatural",1,6.62,208,1,0,0,0,0,0
10468,Takarakuji x Rope,"Comedy, Slice of Life",5,3.57,63,0,0,1,0,0,0
10469,Takemoto Denki x Peeping Life,"Comedy, Slice of Life",1,4.22,85,0,0,1,0,0,0
10470,Tako ni Natta Okaasan,"Drama, Historical",1,6.64,131,0,0,0,0,1,0
10471,Takoyaki Mant-Man,"Comedy, Sci-Fi",77,6.75,156,0,0,0,0,0,1
10472,Talpy,"Fantasy, Kids",12,8.25,38,0,0,0,0,0,1
10473,Tam Mao Phieu Luu Ky Ta,"Comedy, Historical, Kids",25,6.1,40,0,0,0,0,0,1
10474,Tama &amp; Friends: Uchi no Tama Shirimasenka?,"Adventure, Kids",Unknown,6.67,73,0,0,0,0,0,1
10475,Tamagotchi Honto no Hanashi,Kids,1,6.1,161,1,0,0,0,0,0
10476,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",29,7.0,207,0,0,0,0,0,1
10477,Tamagotchi! Tamatomo Daishuu GO,"Comedy, Fantasy, Kids",26,6.75,187,0,0,0,0,0,1
10478,Tamagotchi! x Himitsukessha Taka no Tsume,"Comedy, Parody",1,7.13,56,0,0,0,1,0,0
10479,Tamagotchi! Yume Kira Dream,"Comedy, Kids",49,6.41,212,0,0,0,0,0,1
10480,Tanahashi Hiroshi X Mameshiba Pro Wrestling,"Comedy, Sports",2,5.21,130,0,0,0,0,1,0
10481,"Tanbai Haru, Tookaraji","Drama, Kids",1,5.25,50,0,0,0,1,0,0
10482,Tanita Shokudou,Slice of Life,1,3.54,65,0,0,0,0,1,0
10483,Tanoshii Bunmeishi: Tetsu Monogatari,"Historical, Slice of Life",1,6.67,63,1,0,0,0,0,0
10484,Tanoshii Sansuu,"Kids, Music",1,3.53,75,0,1,0,0,0,0
10485,Tanpen Animation Junpei Fujita,Music,3,6.75,88,0,0,0,0,1,0
10486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",1,6.62,1167,1,0,0,0,0,0
10487,Tantei Shounen Kageman,"Comedy, Mystery",39,6.5,76,0,0,0,0,0,1
10488,Tanuki-san Ooatari,Kids,1,7.33,50,1,0,0,0,0,0
10489,Tao Hua Yuan Ji,"Fantasy, Historical",1,5.97,113,1,0,0,0,0,0
10490,Tarepanda,Music,1,5.81,118,0,0,0,1,0,0
10491,Tasukeai no Rekishi: Inochi Hoken no Hajimari,"Drama, Historical, Kids",1,5.62,72,0,0,0,1,0,0
10492,Tatakae! Osper,"Action, Sci-Fi, Shounen",52,5.6,77,0,0,0,0,0,1
10493,Tatakae!! Ramenman (Movie),"Action, Adventure, Martial Arts, Shounen",1,5.95,168,1,0,0,0,0,0
10494,Tatsunoko Pro x Peeping Life,"Comedy, Slice of Life",2,5.0,75,0,0,1,0,0,0
10495,Teach,"Adventure, Kids, Music",4,7.0,43,0,0,0,0,0,1
10496,Tegami,"Drama, Historical, Kids",1,7.0,72,0,0,0,1,0,0
10497,Tekusuke Monogatari,Historical,1,4.0,89,1,0,0,0,0,0
10498,Telemonster,Adventure,Unknown,8.5,32,0,0,0,0,0,1
10499,Ten,Dementia,1,4.44,82,1,0,0,0,0,0
10500,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",1,7.0,20,0,0,0,1,0,0
10501,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",4,8.0,1602,0,0,0,1,0,0
10502,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",2,6.85,158,0,0,0,1,0,0
10503,TeNiOE,Music,1,4.86,79,0,1,0,0,0,0
10504,Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy",1,6.9,271,1,0,0,0,0,0
10505,Tenka wo Mezashita Sannin no Bushou,"Drama, Historical, Kids, Samurai",1,7.67,52,0,0,0,1,0,0
10506,Tenki ni Naare,"Drama, Historical, Kids, Space",1,7.75,47,0,0,0,1,0,0
10507,Tenkousei wa Uchuujin,"Kids, Music",1,4.09,57,0,1,0,0,0,0
10508,Tenkuu Senki Shurato Recaps,"Action, Fantasy, Magic, Shounen",2,6.53,165,0,0,0,0,1,0
10509,Tenrankai de Atta Onnanoko,"Kids, Music",1,4.53,78,0,1,0,0,0,0
10510,Tensai Bakavon: Yomigaeru Flanders no Inu,"Comedy, Parody",1,5.75,135,1,0,0,0,0,0
10511,Tensai Eri-chan Kingyo wo Tabeta,"Comedy, Kids, Slice of Life",1,4.5,60,1,0,0,0,0,0
10512,Tensai? Dr. Hamax,Comedy,12,4.33,88,0,0,0,0,0,1
10513,Teo the Magic Planet Pilot,"Adventure, Fantasy",1,4.27,42,0,0,0,0,1,0
10514,Teppen,"Action, Comedy",2,4.69,86,0,0,0,1,0,0
10515,Terajima-chou Kidan: Ginnagashi,Historical,1,7.0,34,0,0,0,1,0,0
10516,Tetopettenson,"Kids, Music",1,3.51,83,0,1,0,0,0,0
10517,Tetsu no Ko Kanahiru,Fantasy,1,6.75,67,1,0,0,0,0,0
10518,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",151,7.33,137,0,0,0,0,0,1
10519,Tetsujin 28-gou: Tanjou-hen,"Adventure, Mecha, Sci-Fi, Shounen",1,5.08,90,0,0,0,0,1,0
10520,Tetsuro no Kanata,Adventure,1,5.87,340,0,0,0,1,0,0
10521,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",1,5.84,280,1,0,0,0,0,0
10522,Tezuka Osamu Monogatari,Historical,10,4.86,69,0,0,1,0,0,0
10523,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy, Kids, Music",1,5.2,51,1,0,0,0,0,0
10524,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",52,5.08,117,0,0,0,0,0,1
10525,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",52,5.9,84,0,0,0,0,0,1
10526,The Arari Show,"Comedy, Drama, Slice of Life",26,6.5,78,0,0,0,0,0,1
10527,The Aurora: Umi no Aurora,"Adventure, Sci-Fi",1,5.6,140,1,0,0,0,0,0
10528,The Collected Animations of ICAF (2001-2006),"Fantasy, Mystery",16,5.57,146,0,0,0,1,0,0
10529,The Deer&#039;s Bell,Kids,1,6.57,74,1,0,0,0,0,0
10530,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",1,4.85,162,0,0,0,1,0,0
10531,The Kabocha Wine: Nita no Aijou Monogatari,"Comedy, Romance, School, Slice of Life",1,6.77,200,1,0,0,0,0,0
10532,The Legend of Huainanzi,"Adventure, Fantasy, Historical",26,5.75,90,0,0,0,0,0,1
10533,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",26,7.0,57,0,0,0,0,0,1
10534,The Marshmallow Times,Slice of Life,52,7.09,216,0,0,0,0,0,1
10535,The Midnight★Animal,"Action, Seinen, Supernatural",12,3.29,195,0,0,1,0,0,0
10536,The Monkey King and the Fruit of Immortality,Adventure,1,6.53,148,1,0,0,0,0,0
10537,The Monkey King Conquers the Demon,Adventure,1,6.67,122,1,0,0,0,0,0
10538,The Night Game: Neko no Sakusen,"Kids, Sports",1,4.74,74,0,0,0,0,1,0
10539,The Olympic Adventures of Fuwa,Comedy,100,6.17,76,0,0,0,0,0,1
10540,The Olympic Challenge,"Drama, Sports",1,6.23,93,1,0,0,0,0,0
10541,The Place Where We Were,Dementia,1,6.15,195,1,0,0,0,0,0
10542,The Primitives: Bongo and Grunge,Comedy,52,5.5,58,0,0,0,0,0,1
10543,The Siamese: First Mission,Action,1,5.85,127,1,0,0,0,0,0
10544,The Snack World,"Adventure, Comedy, Fantasy, Kids",1,4.64,84,1,0,0,0,0,0
10545,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",1,5.63,188,1,0,0,0,0,0
10546,The War of Great Monsters,"Action, Shounen, Supernatural",1,3.89,65,1,0,0,0,0,0
10547,The World of Golden Eggs,"Comedy, Parody",26,6.38,313,0,0,0,0,0,1
10548,Thunder,Dementia,1,3.93,115,1,0,0,0,0,0
10549,Tick &amp; Tack,"Fantasy, Kids",10,5.5,41,0,0,0,0,0,1
10550,Ticonderonga no Iru Umi,"Drama, Historical, Kids",1,8.33,59,0,0,0,1,0,0
10551,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",1,6.06,1111,0,0,0,0,1,0
10552,Timbre A to Z,Music,26,3.98,188,0,0,1,0,0,0
10553,Time for Christmas,Music,1,4.52,42,0,1,0,0,0,0
10554,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",1,6.0,69,0,0,0,1,0,0
10555,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",1,5.46,83,0,0,0,0,1,0
10556,Tobe! Pegasus Kokoro no Goal ni Shoot,"School, Sports",1,5.75,76,1,0,0,0,0,0
10557,Tobidase! Bacchiri,"Comedy, Kids, Mystery",132,7.63,72,0,0,0,0,0,1
10558,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",21,5.17,76,0,0,0,0,0,1
10559,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",1,4.0,38,0,0,0,1,0,0
10560,Tobidashicha dame!,"Drama, Kids",1,6.5,44,0,0,0,1,0,0
10561,Tobidasu Ehon 3D,Kids,1,5.33,42,1,0,0,0,0,0
10562,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,"Music, School, Shoujo, Slice of Life",1,7.22,394,1,0,0,0,0,0
10563,Tobiuo no Boy wa Byouki Desu,"Fantasy, Historical, Kids",1,7.75,41,1,0,0,0,0,0
10564,Toilet no Hanako-san,Horror,1,5.87,224,1,0,0,0,0,0
10565,Tokai no Butchy,"Music, Romance",1,6.36,64,1,0,0,0,0,0
10566,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",3,6.0,71,0,0,0,1,0,0
10567,Toki-iro Kaima,"Horror, Shounen",4,5.13,97,0,0,0,1,0,0
10568,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",2,5.57,60,0,0,0,0,1,0
10569,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",1,5.0,44,0,0,0,1,0,0
10570,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",3,6.67,37,0,0,0,0,0,1
10571,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",1,6.33,50,0,0,0,1,0,0
10572,Tokyo 2164,Sci-Fi,1,3.27,59,0,0,1,0,0,0
10573,Tokyo Fantasia,"Dementia, Music",1,5.04,95,1,0,0,0,0,0
10574,Tokyo Onlypic,"Comedy, Parody, Sports",1,6.33,29,1,0,0,0,0,0
10575,Tokyo SOS,Hentai,1,2.72,87,1,0,0,0,0,0
10576,Tokyu Plaza Ginza Open,Slice of Life,1,5.0,45,0,0,0,0,1,0
10577,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",2,6.16,133,0,0,0,0,1,0
10578,Tomodachi 8-nin,Comedy,Unknown,5.42,125,0,0,0,0,0,1
10579,Tomodachi de Iyou ne,"Kids, Slice of Life",26,7.5,40,0,0,0,0,0,1
10580,Tomoko-chan to Watashi,"Comedy, Kids, School",1,6.8,52,0,0,0,1,0,0
10581,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,13,6.54,63,0,0,0,0,0,1
10582,Tonari no Tamageta-kun,"Comedy, Sci-Fi",60,6.33,95,0,0,0,0,0,1
10583,Tonari no Tokoro,Comedy,1,6.78,126,0,0,0,1,0,0
10584,Tonde Mon Pe,Kids,42,6.94,120,0,0,0,0,0,1
10585,Tong Zhi Zhe,"Adventure, Horror",10,6.5,85,0,0,1,0,0,0
10586,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",1,6.4,185,0,0,0,1,0,0
10587,Tonight,Music,1,4.85,91,0,1,0,0,0,0
10588,Topo Gigio no Botan Sensou,"Historical, Kids",1,5.0,52,1,0,0,0,0,0
10589,Toppuku Kyousou Kyoku,"Comedy, Shounen",2,5.54,63,0,0,0,1,0,0
10590,Torero Kamomiro,"Kids, Music",1,3.46,103,0,1,0,0,0,0
10591,Toshi Souzou Gakubu Shoukai,Slice of Life,Unknown,5.92,127,0,0,1,0,0,0
10592,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",1,6.3,92,0,0,0,0,1,0
10593,Totsugeki! Pappara-tai,"Action, Comedy, Romance",25,6.57,255,0,0,0,0,0,1
10594,Tottori U-turn,Sports,1,4.26,91,0,0,0,0,1,0
10595,Tough Guy!,"Action, Comedy",1,4.91,61,1,0,0,0,0,0
10596,Touma Kishinden Oni,Supernatural,25,6.4,303,0,0,0,0,0,1
10597,Toumei Ningen,Dementia,1,4.11,97,1,0,0,0,0,0
10598,Toumei Shounen Tantei Akira,"Action, Shounen",1,6.05,129,0,0,0,0,1,0
10599,Toute wa Sono Kotae,"Music, Supernatural",1,3.82,83,0,1,0,0,0,0
10600,Train Heroes,Kids,26,6.1,164,0,0,0,0,0,1
10601,Train Heroes Movie,Kids,1,6.25,61,1,0,0,0,0,0
10602,Trapp Ikka Monogatari Specials,"Drama, Historical, Music, Romance",2,6.73,132,0,0,0,0,1,0
10603,Treasure Gaust,Game,5,3.82,96,0,0,0,0,0,1
10604,Trip Trek,"Adventure, Comedy, Fantasy",4,3.64,115,0,0,1,0,0,0
10605,Trip Trek (2010),"Adventure, Comedy, Fantasy",8,5.0,73,0,0,1,0,0,0
10606,Tsuideni Tonchinkan,Comedy,43,7.13,189,0,0,0,0,0,1
10607,Tsuiseki,Dementia,1,4.4,81,1,0,0,0,0,0
10608,Tsuki ga Noboru made ni,"Drama, Historical",1,5.88,133,0,0,0,1,0,0
10609,Tsuki no Miya no Oujo-sama,Kids,1,4.79,130,1,0,0,0,0,0
10610,Tsukiyo to Megane,Fantasy,1,4.67,39,1,0,0,0,0,0
10611,Tsukiyomi,Music,1,4.73,86,0,1,0,0,0,0
10612,Tsukushi no Iwai,Historical,1,6.5,37,0,0,0,1,0,0
10613,Tsunagaru Animal,Kids,1,5.4,39,0,0,0,0,1,0
10614,Tsuri Baka Nisshi,"Comedy, Slice of Life",36,6.78,149,0,0,0,0,0,1
10615,Tsuru no Ongaeshi,Kids,1,4.56,70,1,0,0,0,0,0
10616,Tsuru no Sugomori,Kids,1,8.5,46,1,0,0,0,0,0
10617,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",49,5.54,89,0,0,0,0,0,1
10618,Tsushima Maru: Sayounara Okinawa,Historical,1,7.09,120,1,0,0,0,0,0
10619,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",1,6.73,107,1,0,0,0,0,0
10620,Tsuyu no Hito Shizuku,Historical,1,6.5,181,0,0,0,1,0,0
10621,Tsuzuki wo Kangaeru Monogatari,Drama,4,5.43,39,0,0,0,0,1,0
10622,Ttoli Janggun,"Action, Drama, Shounen",1,4.7,61,1,0,0,0,0,0
10623,Tu Xia Chuanqi,"Action, Adventure, Comedy",1,5.33,50,1,0,0,0,0,0
10624,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",1,6.0,57,1,0,0,0,0,0
10625,Turuturutu Narongi,"Adventure, Kids",52,6.25,67,0,0,0,0,0,1
10626,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",1,5.2,89,1,0,0,0,0,0
10627,Twin Bee Paradise,"Action, Adventure",4,6.66,176,0,0,0,1,0,0
10628,Two Down Full Base,"Kids, Sports",1,6.38,57,0,0,0,0,1,0
10629,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",1,5.83,152,0,0,0,1,0,0
10630,Uchi no 3 Shimai,"Comedy, Slice of Life",141,6.68,265,0,0,0,0,0,1
10631,Uchuu Ace,"Action, Adventure, Sci-Fi",52,6.27,154,0,0,0,0,0,1
10632,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",1,5.63,276,1,0,0,0,0,0
10633,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",1,5.42,106,0,0,0,0,1,0
10634,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",26,6.6,229,0,0,0,0,0,1
10635,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",4,3.82,70,0,0,1,0,0,0
10636,Uchuu Patrol Hopper,"Sci-Fi, Space",44,6.54,138,0,0,0,0,0,1
10637,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",96,6.22,122,0,0,0,0,0,1
10638,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",1,5.67,84,1,0,0,0,0,0
10639,Uchuujin Pipi,Kids,52,5.0,70,0,0,0,0,0,1
10640,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",1,5.67,78,0,0,0,0,1,0
10641,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",2,6.36,122,0,0,0,1,0,0
10642,UFO Nitsukamatta Kodomo-tachi,Kids,1,5.42,68,0,0,0,1,0,0
10643,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",21,6.08,144,0,0,0,0,0,1
10644,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",1,4.58,63,1,0,0,0,0,0
10645,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",1,4.63,57,1,0,0,0,0,0
10646,Ukare Violin,"Fantasy, Kids",1,6.75,61,1,0,0,0,0,0
10647,Ukkari Pénélope,"Comedy, Slice of Life",26,6.38,143,0,0,0,0,0,1
10648,Ukkari Pénélope (2013),"Kids, Slice of Life",13,7.0,32,0,0,0,0,0,1
10649,Ukkari Pénélope OVA,Fantasy,2,5.93,100,0,0,0,1,0,0
10650,Uli Chingu Kkachi,"School, Slice of Life",1,4.91,42,1,0,0,0,0,0
10651,Uli Sai Jjang-Iya,School,1,5.0,36,1,0,0,0,0,0
10652,Ultra B,"Comedy, Super Power",119,5.52,102,0,0,0,0,0,1
10653,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",1,5.54,71,1,0,0,0,0,0
10654,Ultra Dino Makera,"Action, Kids",1,5.35,62,0,0,0,0,1,0
10655,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",1,6.15,133,1,0,0,0,0,0
10656,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",1,6.3,277,1,0,0,0,0,0
10657,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",6,5.25,123,0,0,0,1,0,0
10658,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",26,6.92,181,0,0,0,0,0,1
10659,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",1,5.39,118,1,0,0,0,0,0
10660,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",1,5.31,93,0,0,0,0,1,0
10661,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",1,6.56,147,0,0,0,1,0,0
10662,Uma Musume: Pretty Derby,Action,1,6.64,75,0,0,1,0,0,0
10663,Umeboshi Denka,"Comedy, Slice of Life",26,6.53,92,0,0,0,0,0,1
10664,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,1,6.38,78,1,0,0,0,0,0
10665,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",1,6.38,79,1,0,0,0,0,0
10666,Umi no Koumori,"Drama, Kids",1,6.0,32,0,0,0,1,0,0
10667,Umigame to Shounen,"Drama, Historical",1,6.55,90,0,0,0,0,1,0
10668,Umihiko Yamahiko,"Fantasy, Historical",1,6.0,37,1,0,0,0,0,0
10669,Undouki Kenshin Manual Taiou Taisou,Kids,1,2.72,53,0,0,0,0,1,0
10670,Uniminipet,"Adventure, Fantasy",26,6.75,35,0,0,0,0,0,1
10671,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",13,3.25,300,0,0,0,0,0,1
10672,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",13,6.2,52,0,0,0,0,0,1
10673,Urameshi Denwa,Kids,1,4.02,94,1,0,0,0,0,0
10674,Urashima Tarou (1952),Historical,1,4.58,106,1,0,0,0,0,0
10675,Uriko-hime to Amanojaku,Demons,1,4.41,71,1,0,0,0,0,0
10676,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",156,5.78,141,0,0,0,0,0,1
10677,Usaband,Music,1,4.32,41,0,0,1,0,0,0
10678,Usagi no Mofy,Kids,13,5.36,72,0,0,1,0,0,0
10679,Usagi to Kame (Music),Music,1,4.22,83,0,1,0,0,0,0
10680,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",1,6.0,33,0,0,0,1,0,0
10681,Usahana: Yumemiru Ballerina,Kids,7,5.76,125,0,0,0,0,1,0
10682,Usalullaby,Dementia,1,4.0,80,1,0,0,0,0,0
10683,Usamaru,Comedy,12,5.0,54,0,0,1,0,0,0
10684,Usawaltz,"Dementia, Music",1,4.67,60,0,0,1,0,0,0
10685,Ushiro no Hyakutarou,"Horror, School, Supernatural",2,5.85,89,0,0,0,1,0,0
10686,Ushiro no Seki no Ochiai-kun,"Kids, School",1,5.67,55,0,0,0,1,0,0
10687,Usogui,"Game, Psychological, Seinen",1,5.64,867,0,0,0,1,0,0
10688,Utsukushii Message,"Drama, Kids",1,8.33,37,0,0,0,1,0,0
10689,Utsunomiko,"Adventure, Demons, Fantasy",1,6.35,298,1,0,0,0,0,0
10690,Utsurun Desu.,Comedy,3,6.41,177,0,0,0,1,0,0
10691,Uwabaki Cook,Kids,13,4.57,67,0,0,0,0,0,1
10692,Uwabaki Cook no Tekitou Uranai!,Comedy,125,4.6,90,0,0,0,0,0,1
10693,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",1,4.29,69,0,0,0,0,1,0
10694,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",3,6.13,77,0,0,0,0,1,0
10695,Venus,Dementia,1,3.49,97,1,0,0,0,0,0
